품목별(1),품목별(2),품목별(3),항목,시점,데이터
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2020. 07,1593448
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2020. 08,1300424
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2020. 09,1368598
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2020. 10,1649060
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2020. 11,1871435
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2020. 12,1710425
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 01,1838838
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 02,1294244
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 03,1538447
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 04,1686155
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 05,1416063
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 06,1242363
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 07,1525362
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 08,1586605
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 09,1461501
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 10,2321213
기계 및 운수장비,통신 및 녹음기기,달리 명시되지 않은 통신장비,수입액 (천달러),2021. 11,1930093
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 01,9123635
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 02,9248693
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 03,10629775
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 04,8517350
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 05,9196771
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 06,9607543
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 07,9983006
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 08,10152847
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 09,11620033
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 10,10981534
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 11,10944099
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2020. 12,11709094
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 01,10875124
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 02,10500562
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 03,12032462
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 04,11563535
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 05,12277301
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 06,13412932
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 07,13306036
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 08,13653172
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 09,14186553
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 10,13358466
기계 및 운수장비,전기기계장치와 기기,소계,수출액 (천달러),2021. 11,14194881
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 01,5296348
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 02,4984915
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 03,5818071
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 04,5272013
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 05,5501948
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 06,5473082
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 07,6200878
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 08,5909840
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 09,6165254
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 10,6521065
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 11,6430361
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2020. 12,6557560
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 01,6395301
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 02,5808096
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 03,6855610
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 04,6833552
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 05,6816229
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 06,7008009
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 07,7361189
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 08,7573243
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 09,7541297
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 10,7602905
기계 및 운수장비,전기기계장치와 기기,소계,수입액 (천달러),2021. 11,8486844
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 01,144437
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 02,164705
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 03,195881
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 04,158088
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 05,147499
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 06,168366
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 07,193449
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 08,163919
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 09,192850
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 10,175374
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 11,200308
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2020. 12,256335
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 01,184898
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 02,190115
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 03,230810
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 04,217745
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 05,197909
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 06,219966
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 07,228835
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 08,206950
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 09,171089
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 10,172259
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수출액 (천달러),2021. 11,204206
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 01,226488
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 02,151198
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 03,202798
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 04,196577
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 05,204618
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 06,221486
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 07,224352
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 08,217925
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 09,219907
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 10,215573
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 11,226207
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2020. 12,233850
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 01,242363
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 02,207213
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 03,242793
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 04,261627
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 05,250072
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 06,260452
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 07,246931
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 08,265596
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 09,258860
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 10,267668
기계 및 운수장비,전기기계장치와 기기,달리 명시되지 않은 전력기기 및 부분품,수입액 (천달러),2021. 11,286129
